"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"540",34,NA,"Guardado-Calvo","Pablo","P",10,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"541",34,NA,"Haouz","Ahmed","A",11,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"542",34,NA,"England","Patrick","P",12,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"543",34,NA,"Sun","Ren","R",13,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"544",34,NA,"Zhou","Z Hong","ZH",14,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"545",34,NA,"Mongkolsapaya","Juthathip","J",15,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"546",34,NA,"Screaton","Gavin R","GR",16,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"547",34,NA,"Rey","Felix A","FA",17,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.","34852239"
"548",35,NA,"Lim","Xin-Xiang","XX",1,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"549",35,NA,"Shu","Bo","B",2,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"550",35,NA,"Zhang","Shuijun","S",3,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"551",35,NA,"Tan","Aaron W K","AWK",4,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"552",35,NA,"Ng","Thiam-Seng","TS",5,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"553",35,NA,"Lim","Xin-Ni","XN",6,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"554",35,NA,"Chew","Valerie S-Y","VS",7,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"555",35,NA,"Shi","Jian","J",8,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"556",35,NA,"Screaton","Gavin R","GR",9,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"557",35,NA,"Lok","Shee-Mei","SM",10,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"558",35,NA,"Anand","Ganesh S","GS",11,"Human antibody C10 neutralizes by diminishing Zika but enhancing dengue virus dynamics.","34852238"
"559",36,NA,"Xiao","Yinghong","Y",1,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"560",36,NA,"Lidsky","Peter V","PV",2,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"561",36,NA,"Shirogane","Yuta","Y",3,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"562",36,NA,"Aviner","Ranen","R",4,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"563",36,NA,"Wu","Chien-Ting","CT",5,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"564",36,NA,"Li","Weiyi","W",6,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"565",36,NA,"Zheng","Weihao","W",7,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"566",36,NA,"Talbot","Dale","D",8,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"567",36,NA,"Catching","Adam","A",9,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"568",36,NA,"Doitsh","Gilad","G",10,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"569",36,NA,"Su","Weiheng","W",11,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"570",36,NA,"Gekko","Colby E","CE",12,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"571",36,NA,"Nayak","Arabinda","A",13,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"572",36,NA,"Ernst","Joel D","JD",14,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"573",36,NA,"Brodsky","Leonid","L",15,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"574",36,NA,"Brodsky","Elia","E",16,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"575",36,NA,"Rousseau","Elsa","E",17,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"576",36,NA,"Capponi","Sara","S",18,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"577",36,NA,"Bianco","Simone","S",19,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"578",36,NA,"Nakamura","Robert","R",20,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"579",36,NA,"Jackson","Peter K","PK",21,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"580",36,NA,"Frydman","Judith","J",22,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"581",36,NA,"Andino","Raul","R",23,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.","34852237"
"582",37,NA,"Cui","Can","C",1,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"583",37,NA,"Wang","Jiawei","J",2,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"584",37,NA,"Fagerberg","Eric","E",3,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"585",37,NA,"Chen","Ping-Min","PM",4,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"586",37,NA,"Connolly","Kelli A","KA",5,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"587",37,NA,"Damo","Martina","M",6,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"588",37,NA,"Cheung","Julie F","JF",7,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"589",37,NA,"Mao","Tianyang","T",8,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"590",37,NA,"Askari","Adnan S","AS",9,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"591",37,NA,"Chen","Shuting","S",10,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"592",37,NA,"Fitzgerald","Brittany","B",11,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"593",37,NA,"Foster","Gena G","GG",12,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"594",37,NA,"Eisenbarth","Stephanie C","SC",13,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"595",37,NA,"Zhao","Hongyu","H",14,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"596",37,NA,"Craft","Joseph","J",15,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"597",37,NA,"Joshi","Nikhil S","NS",16,"Neoantigen-driven B cell and CD4 T follicular helper cell collaboration promotes anti-tumor CD8 T cell responses.","34852236"
"598",38,NA,"Yang","Jr-Ming","JM",1,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"599",38,NA,"Chi","Wei-Yu","WY",2,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"600",38,NA,"Liang","Jessica","J",3,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"601",38,NA,"Takayanagi","Saki","S",4,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"602",38,NA,"Iglesias","Pablo A","PA",5,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"603",38,NA,"Huang","Chuan-Hsiang","CH",6,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.","34838160"
"604",39,NA,"Chaturvedi","Sonali","S",1,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"605",39,NA,"Vasen","Gustavo","G",2,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"606",39,NA,"Pablo","Michael","M",3,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"607",39,NA,"Chen","Xinyue","X",4,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"608",39,NA,"Beutler","Nathan","N",5,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"609",39,NA,"Kumar","Arjun","A",6,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"610",39,NA,"Tanner","Elizabeth","E",7,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"611",39,NA,"Illouz","Sylvia","S",8,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"612",39,NA,"Rahgoshay","Donna","D",9,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"613",39,NA,"Burnett","John","J",10,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"614",39,NA,"Holguin","Leo","L",11,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"615",39,NA,"Chen","Pei-Yi","PY",12,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"616",39,NA,"Ndjamen","Blaise","B",13,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"617",39,NA,"Ott","Melanie","M",14,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"618",39,NA,"Rodick","Robert","R",15,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"619",39,NA,"Rogers","Thomas","T",16,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"620",39,NA,"Smith","Davey M","DM",17,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"621",39,NA,"Weinberger","Leor S","LS",18,"Identification of a therapeutic interfering particle-A single-dose SARS-CoV-2 antiviral intervention with a high barrier to resistance.","34838159"
"622",40,NA,"Boer","Cindy G","CG",1,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"623",40,NA,"Hatzikotoulas","Konstantinos","K",2,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"624",40,NA,"Southam","Lorraine","L",3,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"625",40,NA,"Stefánsdóttir","Lilja","L",4,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"626",40,NA,"Zhang","Yanfei","Y",5,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"627",40,NA,"Coutinho de Almeida","Rodrigo","R",6,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"628",40,NA,"Wu","Tian T","TT",7,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"629",40,NA,"Zheng","Jie","J",8,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"630",40,NA,"Hartley","April","A",9,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"631",40,NA,"Teder-Laving","Maris","M",10,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
"632",40,NA,"Skogholt","Anne Heidi","AH",11,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.","34822786"
