FirstName,LastName,Order,PMID,DOI,Journal,Field,CitationCount,Gender,Date.Received,Date.Published,Title,Address
Philippe,Dessen,11,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Didier,Goidin,12,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Sabine,Lange,13,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,F,19-Oct-19,29-Sep-21,NA,NA
Sarita,Bhetawal,14,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,F,19-Oct-19,29-Sep-21,NA,NA
Maria,Mitjavila-Garcia,15,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,F,19-Oct-19,29-Sep-21,NA,NA
Giuseppe,Baldacci,16,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Sergey,Nikolaev,17,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Jean,Cadoret,18,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Richard,Wood,19,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,M,19-Oct-19,29-Sep-21,NA,NA
Patricia,Kannouche,20,34533226,10.15252/embj.2020104543,The EMBO journal,Biology,0,F,19-Oct-19,29-Sep-21,NA,NA
Nausicaa,Licata,1,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Riccardo,Cristofani,2,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Sally,Salomonsson,3,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Katherine,Wilson,4,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Liam,Kempthorne,5,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Deniz,Vaizoglu,6,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Vito,D'Agostino,7,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Daniele,Pollini,8,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Rosa,Loffredo,9,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Michael,Pancher,10,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Valentina,Adami,11,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Paola,Bellosta,12,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Antonia,Ratti,13,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Gabriella,Viero,14,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,F,17-Mar-20,18-Nov-21,NA,NA
Alessandro,Quattrone,15,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Adrian,Isaacs,16,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Angelo,Poletti,17,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Alessandro,Provenzani,18,34791698,10.15252/embj.2020105026,The EMBO journal,Biology,0,M,17-Mar-20,18-Nov-21,NA,NA
Danilo,Bilches Medinas,1,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Sajid,Malik,2,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Esra,Yıldız-Bölükbaşı,3,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Janina,Borgonovo,4,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Mirva,Saaranen,5,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Hery,Urra,6,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Eduardo,Pulgar,7,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Muhammad,Afzal,8,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Darwin,Contreras,9,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Madison,Wright,10,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Felipe,Bodaleo,11,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Gabriel,Quiroz,12,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Pablo,Rozas,13,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Sara,Mumtaz,14,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Rodrigo,Díaz,15,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Carlos,Rozas,16,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Felipe,Cabral-Miranda,17,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Ricardo,Piña,18,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Vicente,Valenzuela,19,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Ozgun,Uyan,20,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Christopher,Reardon,21,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Ute,Woehlbier,22,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Robert,Brown,23,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Miguel,Sena-Esteves,24,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Christian,Gonzalez-Billault,25,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Bernardo,Morales,26,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Lars,Plate,27,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Lloyd,Ruddock,28,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Miguel,Concha,29,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Claudio,Hetz,30,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,M,5-May-20,14-Dec-21,NA,NA
Aslıhan,Tolun,31,34904718,10.15252/embj.2020105531,The EMBO journal,Biology,0,F,5-May-20,14-Dec-21,NA,NA
Elin,Enervald,1,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Lynn,Powell,2,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Lora,Boteva,3,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Rossana,Foti,4,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Nerea,Blanes Ruiz,5,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Gozde,Kibar,6,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Agnieszka,Piszczek,7,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Fatima,Cavaleri,8,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Martin,Vingron,9,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,M,7-Jun-20,17-Nov-21,NA,NA
Andrea,Cerase,10,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Sara,Buonomo,11,34786738,10.15252/embj.2020105862,The EMBO journal,Biology,1,F,7-Jun-20,17-Nov-21,NA,NA
Alexander,Knights,1,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Shanshan,Liu,2,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,F,25-Jun-20,30-Aug-21,NA,NA
Yingxu,Ma,3,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Victoria,Nudell,4,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,F,25-Jun-20,30-Aug-21,NA,NA
Eric,Perkey,5,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Matthew,Sorensen,6,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Robert,Kennedy,7,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Ivan,Maillard,8,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Li,Ye,9,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,F,25-Jun-20,30-Aug-21,NA,NA
Heejin,Jun,10,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,F,25-Jun-20,30-Aug-21,NA,NA
Jun,Wu,11,34459015,10.15252/embj.2020106061,The EMBO journal,Biology,0,M,25-Jun-20,30-Aug-21,NA,NA
Alexandra,Michurina,1,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
Mohammed,Sakib,2,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Cemil,Kerimoglu,3,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Dennis,Krüger,4,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Lalit,Kaurani,5,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Md,Islam,6,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Parth,Joshi,7,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Sophie,Schröder,8,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
Tonatiuh,Centeno,9,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Jiayin,Zhou,10,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
Ranjit,Pradhan,11,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Julia,Cha,12,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
Xingbo,Xu,13,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Gregor,Eichele,14,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Elisabeth,Zeisberg,15,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
Andrea,Kranz,16,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,F,6-Aug-20,22-Nov-21,NA,NA
A,Stewart,17,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
André,Fischer,18,34806773,10.15252/embj.2020106459,The EMBO journal,Biology,0,M,6-Aug-20,22-Nov-21,NA,NA
Anja,Konietzny,1,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,F,13-Aug-20,22-Dec-21,NA,NA
Jasper,Grendel,2,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Alan,Kadek,3,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Michael,Bucher,4,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Yuhao,Han,5,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Nathalie,Hertrich,6,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,F,13-Aug-20,22-Dec-21,NA,NA
Dick,Dekkers,7,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Jeroen,Demmers,8,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,M,13-Aug-20,22-Dec-21,NA,NA
Kay,Grunewald,9,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,F,13-Aug-20,22-Dec-21,NA,NA
Charlotte,Uetrecht,10,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,F,13-Aug-20,22-Dec-21,NA,NA
Marina,Mikhaylova,11,34935159,10.15252/embj.2020106523,The EMBO journal,Biology,0,F,13-Aug-20,22-Dec-21,NA,NA
Mike,Renne,1,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Xue,Bao,2,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,F,18-Sep-20,7-Dec-21,NA,NA
Margriet,Hokken,3,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,F,18-Sep-20,7-Dec-21,NA,NA
Adolf,Bierhuizen,4,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Martin,Hermansson,5,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Richard,Sprenger,6,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Tom,Ewing,7,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Xiao,Ma,8,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,F,18-Sep-20,7-Dec-21,NA,NA
Ruud,Cox,9,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Jos,Brouwers,10,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Cedric,De Smet,11,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Christer,Ejsing,12,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Anton,de Kroon,13,34873731,10.15252/embj.2020106837,The EMBO journal,Biology,0,M,18-Sep-20,7-Dec-21,NA,NA
Qiying,Xiao,1,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Yi,Chen,2,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,F,22-Sep-20,15-Sep-21,NA,NA
Cheng-Wu,Liu,3,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Fran,Robson,4,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,F,22-Sep-20,15-Sep-21,NA,NA
Sonali,Roy,5,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,F,22-Sep-20,15-Sep-21,NA,NA
Xiaofei,Cheng,6,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Jiangqi,Wen,7,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Kirankumar,Mysore,8,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Anthony,Miller,9,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Jeremy,Murray,10,34523752,10.15252/embj.2020106847,The EMBO journal,Biology,0,M,22-Sep-20,15-Sep-21,NA,NA
Andrew,Rosselot,1,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Miri,Park,2,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Mari,Kim,3,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Toru,Matsu-Ura,4,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Gang,Wu,5,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Danilo,Flores,6,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Krithika,Subramanian,7,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Suengwon,Lee,8,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Nambirajan,Sundaram,9,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Taylor,Broda,10,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Heather,McCauley,11,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Jennifer,Hawkins,12,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Kashish,Chetal,13,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,F,6-Oct-20,27-Oct-21,NA,NA
Nathan,Salomonis,14,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Noah,Shroyer,15,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Michael,Helmrath,16,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
James,Wells,17,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
John,Hogenesch,18,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Sean,Moore,19,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Christian,Hong,20,34704277,10.15252/embj.2020106973,The EMBO journal,Biology,0,M,6-Oct-20,27-Oct-21,NA,NA
Arturo,Ortin-Martinez,1,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Nicole,Yan,2,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
En,Tsai,3,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Lacrimioara,Comanita,4,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
Akshay,Gurdita,5,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Nobuhiko,Tachibana,6,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Zhongda,Liu,7,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Suying,Lu,8,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
Parnian,Dolati,9,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
Neno,Pokrajac,10,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Ahmed,El-Sehemy,11,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Philip,Nickerson,12,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Carol,Schuurmans,13,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
Rod,Bremner,14,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,M,13-Nov-20,8-Sep-21,NA,NA
Valerie,Wallace,15,34494680,10.15252/embj.2020107264,The EMBO journal,Biology,3,F,13-Nov-20,8-Sep-21,NA,NA
Lin,Ma,1,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Yanhua,Du,2,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Yi,Hui,3,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Nan,Li,4,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Beibei,Fan,5,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Xiaojie,Zhang,6,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Xiaocui,Li,7,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Wei,Hong,8,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Zhiping,Wu,9,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Shuwei,Zhang,10,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Shanshan,Zhou,11,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Xiangjie,Xu,12,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Zhongshu,Zhou,13,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Cizhong,Jiang,14,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,M,11-Nov-20,24-Sep-21,NA,NA
Ling,Liu,15,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Xiaoqing,Zhang,16,34558085,10.15252/embj.2020107277,The EMBO journal,Biology,0,F,11-Nov-20,24-Sep-21,NA,NA
Toshihiko,Kawachi,1,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Akio,Masuda,2,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Yoshihiro,Yamashita,3,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Jun-Ichi,Takeda,4,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Bisei,Ohkawara,5,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Mikako,Ito,6,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Kinji,Ohno,7,34605568,10.15252/embj.2020107485,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Stefanie,Ohlig,1,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Solene,Clavreul,2,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Manja,Thorwirth,3,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Tatiana,Simon-Ebert,4,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Riccardo,Bocchi,5,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Sabine,Ulbricht,6,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Nirmal,Kannayian,7,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Moritz,Rossner,8,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Swetlana,Sirko,9,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Pawel,Smialowski,10,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,M,10-Dec-20,4-Oct-21,NA,NA
Judith,Fischer-Sternjak,11,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Magdalena,Götz,12,34549820,10.15252/embj.2020107532,The EMBO journal,Biology,0,F,10-Dec-20,4-Oct-21,NA,NA
Anita,Pras,1,34617299,10.15252/embj.2020107568,The EMBO journal,Biology,0,F,23-Dec-20,7-Oct-21,NA,NA
Bert,Houben,2,34617299,10.15252/embj.2020107568,The EMBO journal,Biology,0,M,23-Dec-20,7-Oct-21,NA,NA
Francesco,Aprile,3,34617299,10.15252/embj.2020107568,The EMBO journal,Biology,0,M,23-Dec-20,7-Oct-21,NA,NA
Renée,Seinstra,4,34617299,10.15252/embj.2020107568,The EMBO journal,Biology,0,F,23-Dec-20,7-Oct-21,NA,NA
