"","ForeName","X","DOI","Middle1","Middle2","LastName","Order","Title","PMID","Journal","Address","CitationCount","proportion_male","proportion_female","gender","year_min","year_max"
"484","Christopher",2669,"10.15252/msb.202110512","A","","Voigt",2,"Competitive dCas9 binding as a mechanism for transcriptional control.",34747560,"Molecular systems biology","Synthetic Biology Center, Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",0,0.995,0.005,"male",1932,2012
"485","Christopher",304,"10.1016/j.cell.2021.10.011","P","","Conlon",39,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.",34735795,"Cell","Oxford University Hospitals NHS Foundation Trust, Oxford, UK",24,0.995,0.005,"male",1932,2012
"486","Christopher",71,"10.1016/j.cell.2021.09.023","D","","Harvey",13,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.",34637701,"Cell","Department of Neurobiology, Harvard Medical School, 220 Longwood Avenue, Boston, MA 02115, USA",0,0.995,0.005,"male",1932,2012
"487","Christopher",824,"10.1016/j.cell.2021.11.008","E","","Mason",37,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.",34822785,"Cell","",0,0.995,0.005,"male",1932,2012
"488","Christopher",1322,"10.1016/j.cell.2021.12.002","Cole","","Honeycutt",8,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA",6,0.995,0.005,"male",1932,2012
"489","Christy",1664,"10.1038/s41596-021-00623-0","K","","Hjorth",11,"Expression and characterization of SARS-CoV-2 spike proteins.",34611365,"Nature protocols","Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA",0,0.0128,0.9872,"female",1932,2012
"490","Christy",468,"10.1016/j.cell.2021.10.022","","","Luong",5,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.",34813726,"Cell","Department of Biological Chemistry, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA",3,0.0128,0.9872,"female",1932,2012
"491","Christy",1107,"10.1016/j.cell.2021.11.028","","","Luong",5,"Xist nucleates local protein gradients to propagate silencing across the X chromosome.",34890555,"Cell","",0,0.0128,0.9872,"female",1932,2012
"492","Chuan-Hsiang",806,"10.1016/j.cell.2021.11.005","","","Huang",6,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.",34838160,"Cell","Department of Pathology, Johns Hopkins Medical Institutions, Baltimore, MD 21205, USA. Electronic address: chuang29@jhmi",0,NA,NA,NA,NA,NA
"493","Chuang",492,"10.1016/j.cell.2021.10.023","","","Guo",25,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"494","Chunyan",427,"10.1016/j.cell.2021.10.017","","","Ye",9,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.",34741801,"Cell","Center for Global Health, University of New Mexico Health Sciences Center, Albuquerque, NM, USA",0,NA,NA,NA,NA,NA
"495","Chunyang",2289,"10.15252/embj.2021108415","","","Mo",1,"Single-cell transcriptomics of LepR-positive skeletal cells reveals heterogeneous stress-dependent stem and progenitor pools.",34957577,"The EMBO journal","Institute for Regenerative Medicine, Shanghai East Hospital, Frontier Science Center for Stem Cell Research, Shanghai Key Laboratory of Signaling and Disease Research, School of Life Sciences and Technology, Tongji University, Shanghai, China",0,NA,NA,NA,NA,NA
"496","Cicera",1691,"10.1038/s41596-021-00626-x","R","","Lazzarotto",3,"Defining genome-wide CRISPR-Cas genome-editing nuclease activity with GUIDE-seq.",34773119,"Nature protocols","Department of Hematology, St. Jude Children's Research Hospital, Memphis, TN, USA",0,NA,NA,NA,NA,NA
"497","Cidi",17,"10.1016/j.cell.2021.09.018","","","Chen",7,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.",34653350,"Cell","Human Neuron Core, Rosamund Stone Zander Translational Neuroscience Center, Boston Children's Hospital, Boston, MA 02115, USA",0,NA,NA,NA,NA,NA
"498","Cindy",728,"10.1016/j.cell.2021.11.003","G","","Boer",1,"Deciphering osteoarthritis genetics across 826,690 individuals from 9 populations.",34822786,"Cell","",0,0.0028,0.9972,"female",1932,2012
"499","Cizhong",1976,"10.15252/embj.2020107277","","","Jiang",14,"Developmental programming and lineage branching of early human telencephalon.",34558085,"The EMBO journal","Key Laboratory of Spine and Spinal Cord Injury Repair and Regeneration of Ministry of Education, Orthopaedic Department of Tongji Hospital, Shanghai, China",0,NA,NA,NA,NA,NA
"500","Claire",405,"10.1016/j.cell.2021.10.015","","","Hafekost",13,"Autism-related dietary preferences mediate autism-gut microbiome associations.",34767757,"Cell","Telethon Kids Institute, The University of Western Australia, Nedlands, Western Australia 6009, Australia",0,0.0061,0.9939,"female",1932,2012
"501","Claudia",1247,"10.1016/j.cell.2021.11.033","","","Conrad",28,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.",34914922,"Cell","Charité - Universitätsmedizin Berlin, Department of Infectious Diseases and Respiratory Medicine, Charité, Universitätsmedizin Berlin, Berlin, Germany",0,0.0051,0.9949,"female",1932,2012
"502","Claudio",2545,"10.15252/embj.2021109149","","","Hetz",12,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.",34726286,"The EMBO journal","",0,0.9937,0.0063,"male",1932,2012
"503","Claudio",1835,"10.15252/embj.2020105531","","","Hetz",30,"Mutation in protein disulfide isomerase A3 causes neurodevelopmental defects by disturbing endoplasmic reticulum proteostasis.",34904718,"The EMBO journal","Biomedical Neuroscience Institute, Faculty of Medicine, University of Chile, Santiago, Chile",0,0.9937,0.0063,"male",1932,2012
"504","Claus",2839,NA,"","","Belka",3,"Analysis of clonogenic growth in vitro.",34697469,NA,NA,NA,1,0,"male",1932,2012
"505","Clément",1221,"10.1016/j.cell.2021.11.033","","","Cochain",45,"SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis.",34914922,"Cell","Comprehensive Heart Failure Center Wuerzburg, University Hospital Würzburg, Germany",0,NA,NA,NA,NA,NA
"506","Clémentine",2462,"10.15252/embj.2021108813","","","Brocas",3,"Sir3 heterochromatin protein promotes non-homologous end joining by direct inhibition of Sae2.",34817085,"The EMBO journal","Université de Paris and Université Paris-Saclay, INSERM, iRCM/IBFJ CEA, UMR Stabilité Génétique Cellules Souches et Radiations, Fontenay-aux-Roses, France",0,NA,NA,NA,NA,NA
"507","Cody",1152,"10.1016/j.cell.2021.11.031","N","","Heiser",8,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.",34910928,"Cell","Program in Chemical and Physical Biology, Vanderbilt University School of Medicine, Nashville, TN, USA",0,0.9816,0.0184,"male",1932,2012
"508","Colby",1042,"10.1016/j.cell.2021.11.023","E","","Gekko",12,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.",34852237,"Cell","Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA",3,0.9257,0.0743,"male",1932,2012
"509","Colin",246,"10.1016/j.cell.2021.10.007","D","","Bingle",14,"De novo identification of mammalian ciliary motility proteins using cryo-EM.",34715025,"Cell","Department of Infection, Immunity &amp",4,0.996,0.004,"male",1932,2012
"510","Colin",2377,"10.15252/embj.2021108610","","","Kleanthous",8,"Porin threading drives receptor disengagement and establishes active colicin transport through Escherichia coli OmpF.",34515361,"The EMBO journal","Department of Biochemistry, University of Oxford, Oxford, UK",0,0.996,0.004,"male",1932,2012
"511","Colin",2300,"10.15252/embj.2021108428","K","L","Phoon",3,"Cardiolipin remodeling enables protein crowding in the inner mitochondrial membrane.",34661298,"The EMBO journal","Department of Pediatrics, New York University Grossman School of Medicine, New York, NY, USA",0,0.996,0.004,"male",1932,2012
"512","Colin",680,"10.1016/j.cell.2021.11.001","","","Molloy",17,"From structure to clinic: Design of a muscarinic M1 receptor agonist with potential to treatment of Alzheimer's disease.",34822784,"Cell","The Centre for Translational Pharmacology, Institute of Molecular, Cell and Systems Biology, College of Medical, Veterinary and Life Sciences, University of Glasgow, Glasgow, G12 8QQ, UK",0,0.996,0.004,"male",1932,2012
"513","Conrad",1420,"10.1038/s41580-021-00389-z","C","","Weihl",2,"Molecular and cellular basis of genetically inherited skeletal muscle disorders.",34257452,"Nature reviews. Molecular cell biology","Department of Neurology, Washington University School of Medicine, St Louis, MO, USA",0,0.9998,2e-04,"male",1932,2012
"514","Consuelo",2544,"10.15252/embj.2021109149","","","Ibar",8,"BAX inhibitor-1 regulates autophagy by controlling the IRE1α branch of the unfolded protein response.",34726286,"The EMBO journal","",0,0.0035,0.9965,"female",1932,2012
"515","Corinna",2794,"10.15252/msb.202110851","","","Montrone",13,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.",34939300,"Molecular systems biology","",0,0,1,"female",1932,2012
"516","Cormac",2527,"10.15252/embj.2021108966","J","","Lucas",3,"MARCO+ lymphatic endothelial cells sequester arthritogenic alphaviruses to limit viremia and viral dissemination.",34618370,"The EMBO journal","Department of Immunology and Microbiology, University of Colorado School of Medicine, Aurora, CO, USA",0,1,0,"male",1932,2012
"517","Costerwell",635,"10.1016/j.cell.2021.10.028","","","Khyriem",4,"Reply to Over-celling fetal microbial exposure.",34822780,"Cell","Department of Reproductive Medicine, KK Women's and Children's Hospital, Singapore 229899, Singapore",0,NA,NA,NA,NA,NA
"518","Courtney",1321,"10.1016/j.cell.2021.12.002","","","Tucker",18,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA",6,0.0723,0.9277,"female",1932,2012
"519","Cristian",1072,"10.1016/j.cell.2021.11.024","","","Goina",8,"EASI-FISH for thick tissue defines lateral hypothalamus spatio-molecular organization.",34875226,"Cell","Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, VA 20147, USA",0,0.9793,0.0207,"male",1932,2012
"520","Cristoffer",2725,"10.15252/msb.202110851","","","Sevilla",67,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.",34939300,"Molecular systems biology","",0,1,0,"male",1932,2012
"521","Cun-Yu",1140,"10.1016/j.cell.2021.11.030","","","Wang",19,"FOXP3 Is an X-Linked Breast Cancer Suppressor Gene and an Important Repressor of the HER-2/ErbB2 Oncogene.",34942100,"Cell","",0,NA,NA,NA,NA,NA
"522","Curtis",61,"10.1016/j.cell.2021.09.022","W","","McCloskey",6,"Spatially confined sub-tumor microenvironments in pancreatic cancer.",34644529,"Cell","Princess Margaret Cancer Centre, University Health Network, Toronto, ON M5G 1L7, Canada",0,0.9922,0.0078,"male",1932,2012
"523","Cynthia",1176,"10.1016/j.cell.2021.11.031","L","","Sears",42,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.",34910928,"Cell","Department of Medicine, Division of Infectious Diseases, Johns Hopkins University School of Medicine, Baltimore, MD, USA",0,0.0026,0.9974,"female",1932,2012
"524","Cynthia",1292,"10.1016/j.cell.2021.12.002","G","","Lorang",19,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA",6,0.0026,0.9974,"female",1932,2012
"525","Cyril",2518,"10.15252/embj.2021108944","","","Planchais",12,"SARS-CoV-2 Alpha, Beta, and Delta variants display enhanced Spike-mediated syncytia formation.",34601723,"The EMBO journal","Laboratory of Humoral Immunology, Department of Immunology, Institut Pasteur, INSERM U1222, Paris, France",0,0.9952,0.0048,"male",1932,2012
"526","D",2703,"10.15252/msb.202110851","A","B","Rex",55,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.",34939300,"Molecular systems biology","",0,NA,NA,NA,NA,NA
"527","Dafna",1374,"10.1016/j.cell.2021.12.005","","","Bar-Sagi",11,"EMSY inhibits homologous recombination repair and the interferon response, promoting lung cancer immune evasion.",34963055,"Cell","Department of Biochemistry and Molecular Pharmacology, New York University Grossman School of Medicine, New York, NY 10016, USA",0,0,1,"female",1932,2012
"528","Dai",854,"10.1016/j.cell.2021.11.008","","","Shiba",15,"Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration.",34822785,"Cell","",0,0.629,0.371,"male",1932,2012
"529","Dale",237,"10.1016/j.cell.2021.10.007","W","","Maxwell",5,"De novo identification of mammalian ciliary motility proteins using cryo-EM.",34715025,"Cell","Institute of Molecular and Cell Biology, Proteos, 138673 Singapore, Singapore",4,0.9175,0.0825,"male",1932,2012
"530","Dale",1058,"10.1016/j.cell.2021.11.023","","","Talbot",8,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.",34852237,"Cell","Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA",3,0.9175,0.0825,"male",1932,2012
"531","Dandan",2290,"10.15252/embj.2021108415","","","Cao",7,"Single-cell transcriptomics of LepR-positive skeletal cells reveals heterogeneous stress-dependent stem and progenitor pools.",34957577,"The EMBO journal","Institute for Regenerative Medicine, Shanghai East Hospital, Frontier Science Center for Stem Cell Research, Shanghai Key Laboratory of Signaling and Disease Research, School of Life Sciences and Technology, Tongji University, Shanghai, China",0,NA,NA,NA,NA,NA
"532","Daniel",2670,"10.15252/msb.202110512","A","","Anderson",1,"Competitive dCas9 binding as a mechanism for transcriptional control.",34747560,"Molecular systems biology","Synthetic Biology Center, Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",0,0.9954,0.0046,"male",1932,2012
"533","Daniel",1323,"10.1016/j.cell.2021.12.002","C","","Douek",48,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA. Electronic address: ddouek@mail.nih",6,0.9954,0.0046,"male",1932,2012
