"","ForeName","Middle1","Middle2","LastName","PMID","Title","DOI","Journal","Address","Unique"
"577","Robert","W","","Learsch",34890552,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","10.1016/j.cell.2021.11.014","Cell","Division of Engineering and Applied Science, California Institute of Technology, Pasadena, CA 91125, USA","Robert Learsch 34890552"
"578","Mina","","","Yousefelahiyeh",34890552,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","10.1016/j.cell.2021.11.014","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA","Mina Yousefelahiyeh 34890552"
"579","Sheila","A","","Kitchen",34890552,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","10.1016/j.cell.2021.11.014","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA","Sheila Kitchen 34890552"
"580","Joseph","","","Parker",34890552,"Evolutionary assembly of cooperating cell types in an animal chemical defense system.","10.1016/j.cell.2021.11.014","Cell","Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA 91125, USA. Electronic address: joep@caltech","Joseph Parker 34890552"
"581","Srivatsan","","","Raghavan",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Srivatsan Raghavan 34890551"
"582","Peter","S","","Winter",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Peter Winter 34890551"
"583","Andrew","W","","Navia",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Andrew Navia 34890551"
"584","Hannah","L","","Williams",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Hannah Williams 34890551"
"585","Alan","","","DenAdel",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Center for Computational Molecular Biology, Brown University, Providence, RI 02912, USA","Alan DenAdel 34890551"
"586","Kristen","E","","Lowder",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Kristen Lowder 34890551"
"587","Jennyfer","","","Galvez-Reyes",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA","Jennyfer Galvez-Reyes 34890551"
"588","Radha","L","","Kalekar",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Radha Kalekar 34890551"
"589","Nolawit","","","Mulugeta",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA","Nolawit Mulugeta 34890551"
"590","Kevin","S","","Kapner",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Kevin Kapner 34890551"
"591","Manisha","S","","Raghavan",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Manisha Raghavan 34890551"
"592","Ashir","A","","Borah",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA","Ashir Borah 34890551"
"593","Nuo","","","Liu",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA","Nuo Liu 34890551"
"594","Sara","A","","Väyrynen",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Sara Väyrynen 34890551"
"595","Andressa","Dias","","Costa",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Andressa Costa 34890551"
"596","Raymond","W","S","Ng",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Raymond Ng 34890551"
"597","Junning","","","Wang",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Junning Wang 34890551"
"598","Emma","K","","Hill",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Emma Hill 34890551"
"599","Dorisanne","Y","","Ragon",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Dorisanne Ragon 34890551"
"600","Lauren","K","","Brais",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Lauren Brais 34890551"
"601","Alex","M","","Jaeger",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA","Alex Jaeger 34890551"
"602","Liam","F","","Spurr",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Liam Spurr 34890551"
"603","Yvonne","Y","","Li",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Yvonne Li 34890551"
"604","Andrew","D","","Cherniack",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Andrew Cherniack 34890551"
"605","Matthew","A","","Booker",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Informatics and Analytics, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Matthew Booker 34890551"
"606","Elizabeth","F","","Cohen",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Informatics and Analytics, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Elizabeth Cohen 34890551"
"607","Michael","Y","","Tolstorukov",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Informatics and Analytics, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Michael Tolstorukov 34890551"
"608","Isaac","","","Wakiro",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Isaac Wakiro 34890551"
"609","Asaf","","","Rotem",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Asaf Rotem 34890551"
"610","Bruce","E","","Johnson",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Bruce Johnson 34890551"
"611","James","M","","McFarland",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA","James McFarland 34890551"
"612","Ewa","T","","Sicinska",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Harvard Medical School, Boston, MA 02115, USA","Ewa Sicinska 34890551"
"613","Tyler","E","","Jacks",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA","Tyler Jacks 34890551"
"614","Ryan","J","","Sullivan",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Harvard Medical School, Boston, MA 02115, USA","Ryan Sullivan 34890551"
"615","Geoffrey","I","","Shapiro",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Geoffrey Shapiro 34890551"
"616","Thomas","E","","Clancy",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Thomas Clancy 34890551"
"617","Kimberly","","","Perez",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Kimberly Perez 34890551"
"618","Douglas","A","","Rubinson",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Douglas Rubinson 34890551"
"619","Kimmie","","","Ng",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Kimmie Ng 34890551"
"620","James","M","","Cleary",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","James Cleary 34890551"
"621","Lorin","","","Crawford",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Center for Computational Molecular Biology, Brown University, Providence, RI 02912, USA","Lorin Crawford 34890551"
"622","Scott","R","","Manalis",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA","Scott Manalis 34890551"
"623","Jonathan","A","","Nowak",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Harvard Medical School, Boston, MA 02115, USA","Jonathan Nowak 34890551"
"624","Brian","M","","Wolpin",34890551,"Microenvironment drives cell state, plasticity, and drug response in pancreatic cancer.","10.1016/j.cell.2021.11.017","Cell","Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02215, USA","Brian Wolpin 34890551"
